our, 0.3466, 0.40689, -0.079036, -0.57072, 1.1977, -0.51464, -0.2388, -0.034331, 0.57132, -0.27414, 0.073571, 0.75262, -0.7283, 0.071427, -0.053052, 0.40254, 0.46029, -0.034256, 0.85873, -0.83386, -0.25568, 0.64828, 0.0048025, -0.33206, 0.64316, -1.8139, -1.1584, -0.132, 1.1031, -0.37694, 3.9004, 1.4353, -0.54368, -0.55533, -0.4973, 0.12035, -0.44885, -0.10704, -0.18783, -0.21098, -0.46421, -0.69106, 0.17528, 0.38369, -0.011065, 0.33085, -0.37936, 0.31382, -0.18248, 0.0
one, 0.31474, 0.41662, 0.1348, 0.15854, 0.88812, 0.43317, -0.55916, 0.030476, -0.14623, -0.14273, -0.17949, -0.17343, -0.49264, 0.26775, 0.48799, -0.29537, 0.18485, 0.14937, -0.75009, -0.35651, -0.23699, 0.1849, 0.17237, 0.23611, 0.14077, -1.9031, -0.65353, -0.022539, 0.10383, -0.43705, 3.781, -0.044077, -0.046643, 0.027274, 0.51883, 0.13353, 0.23231, 0.25599, 0.060888, -0.065618, -0.15556, 0.30818, -0.093586, 0.33296, -0.14613, 0.016332, -0.24251, -0.20526, 0.07009, 0.0
other, 0.64756, 0.16, 0.029191, 0.35118, 0.089119, 0.61115, -0.66362, -0.51724, -0.46521, -0.08845, 0.0502, 0.26329, 0.12407, 0.043832, 0.17283, 0.01317, 0.14168, -0.15827, -0.10427, -0.9307, 0.21646, -0.10753, 0.62087, 0.36761, -0.48144, -1.28, -0.55152, -0.72023, -0.17097, -0.47993, 4.0165, 0.47054, 0.093614, -0.86341, 0.50881, 0.33353, -0.35962, -0.16648, -0.31803, 0.49003, -0.36697, 0.32051, 0.70932, 0.62878, 0.70128, 0.1302, -0.73769, 0.10325, -0.30964, 0.0
do, 0.29605, -0.13841, 0.043774, -0.38744, 0.12262, -0.6518, -0.2824, 0.090312, -0.55186, 0.3206, 0.0037422, 0.93229, -0.22034, -0.21922, 0.9217, 0.75724, 0.84892, -0.0042197, 0.53626, -1.2667, -0.61028, 0.167, 0.82753, 0.65765, 0.48959, -1.9744, -1.149, -0.21461, 0.80539, -1.4745, 3.749, 1.0141, -1.1293, -0.52661, -0.12029, -0.27931, 0.065092, -0.043639, 0.60426, -0.20892, -0.45739, 0.010441, 0.41458, 0.689, 0.14468, -0.031973, -0.048073, -1.1279E-4, 0.13854, 0.0
no, 0.34957, 0.40147, -0.012561, 0.13743, 0.4008, 0.46682, -0.09743, -0.0024548, -0.33564, -0.004639, -0.059101, 0.27532, -0.3974, -0.29267, 0.97442, 0.4188, 0.18395, -0.20602, -0.061437, -0.61576, -0.53471, 0.41536, 0.34851, -0.31878, 0.27404, -1.832, -0.82363, 0.48816, 1.1372, -0.38025, 3.8114, 0.2551, -0.70637, -0.2582, 0.040929, -0.097378, 0.79571, -0.49484, 0.1087, 0.14838, -0.1839, 0.13312, 0.21469, 0.53932, -0.19338, -0.42216, -0.61411, 0.70374, 0.57591, 0.0
information, 0.63591, 0.28142, 1.103, 0.90695, 0.58408, -0.66616, -0.58817, -0.55119, 1.0063, -0.22333, -0.021339, 0.59643, 0.020229, -0.33389, 0.27095, 0.099159, -0.62187, -0.62834, 0.87429, -0.15716, 0.97701, 0.36715, 0.65559, 0.15535, 0.22763, -1.4113, -0.65703, -0.72715, 0.25938, -0.23776, 3.3925, -0.58473, -0.34668, -1.7489, -0.015439, 0.50899, -0.25659, 0.069998, 0.086402, 0.395, 1.0702, 0.088681, 0.54121, 0.53468, 0.09773, -0.25598, -0.15555, 1.5154, 0.81081, 0.0
time, 0.02648, 0.33737, 0.065667, -0.11609, 0.41651, -0.21142, -0.69582, 0.2822, -0.36077, -0.13822, 0.012094, 0.086227, -0.84638, 0.057195, 1.1582, 0.14703, -0.0049197, -0.24899, -0.96014, -0.3038, 0.23972, 0.21058, 0.40608, 0.17789, 0.55253, -1.6357, -0.17784, -0.45222, 0.45805, 0.14239, 3.7087, 0.40289, -0.4083, -0.29304, 0.030857, -0.15361, 0.10607, 0.63397, 0.12397, -0.25349, -0.10344, 0.0069768, -0.17328, 0.35536, -0.46369, 0.15285, 0.41475, -0.3398, -0.23043, 0.0
they, 0.70835, -0.57361, 0.15375, -0.63335, 0.46879, -0.066566, -0.86826, 0.35967, -0.64786, -0.22525, 0.09752, 0.27732, -0.35176, -0.25955, 0.62368, 0.60824, 0.34905, -0.27195, -0.27981, -1.0183, -0.1487, 0.41932, 1.0342, 0.17783, 0.13569, -1.9999, -0.56163, 0.004018, 0.60839, -1.0031, 3.9546, 0.68698, -0.53593, -0.7427, 0.18078, 0.034527, 0.016026, 0.12467, -0.084633, -0.10375, -0.47862, -0.22314, 0.25487, 0.69985, 0.32714, -0.15726, -0.6202, -0.23113, -0.31217, 0.0
site, 1.2381, 0.93728, 0.52281, 0.58714, 0.029347, -0.87786, -1.8011, -0.36042, 0.87971, -0.55286, -0.56226, -0.7528, 0.36894, -0.5639, 0.49153, 0.5125, 0.13915, 0.10781, -0.57389, 0.44195, 0.61679, -0.29484, -0.48019, 0.48993, 0.23011, -1.1781, -0.73597, 0.2413, 0.14777, -0.45732, 2.9251, -1.3054, -0.30897, -1.0374, -0.3526, 0.32906, 0.65228, -0.093902, -0.16523, 0.25728, 0.69112, -0.77748, -0.25591, 0.4406, 0.43058, 0.18659, -0.2767, 0.13013, 0.25688, 0.0
he, -0.20092, -0.060271, -0.61766, -0.8444, 0.5781, 0.14671, -0.86098, 0.6705, -0.86556, -0.18234, 0.15856, 0.45814, -1.0163, -0.35874, 0.73869, -0.24048, -0.33893, 0.25742, -0.78192, 0.083528, 0.1775, 0.91773, 0.64531, -0.19896, 0.37416, -2.7525, -0.091586, 0.040349, -0.064792, -0.31466, 3.3944, 0.044941, -0.55038, -0.65334, 0.10436, 0.016394, 0.24388, 1.0085, 0.31412, -0.33806, -0.16925, 0.10228, -0.62143, 0.19829, -0.36147, -0.24769, -0.38989, -0.33317, -0.041659, 0.0
up, 0.032286, -0.27071, 0.68108, -0.27942, 0.5797, -0.0081097, -0.82792, -0.53342, -0.47851, -0.068256, -0.46964, -0.31717, -0.49372, 0.09808, 0.49961, 0.27305, 0.099922, -0.16148, -0.69952, -0.70435, 0.59084, 0.62031, 0.30467, -0.41578, -0.0222, -1.6312, 0.54676, 0.25754, 0.44541, -0.72799, 3.9129, 0.80075, -0.18839, 0.42435, 0.039207, -0.093939, -0.39516, 0.20976, 0.59488, -0.3907, -0.31555, 0.24074, 0.41694, 0.10415, -0.044305, -0.09516, 0.25464, -0.56699, 0.033216, 0.0
may, 0.7048, 0.22261, 0.086997, -0.21241, -0.089356, 0.43742, -0.2817, 0.13378, -0.50859, -0.18242, 0.49506, 0.42461, 0.046785, -0.50121, 0.84621, 1.0146, -0.43954, -0.65499, -0.64706, -0.23365, 0.27612, -0.63294, 0.91064, 0.033327, -0.058451, -1.6059, -0.34741, -0.36285, 0.46723, 0.244, 3.4249, 0.056168, -0.71991, -0.88332, 0.33741, -0.53236, 0.33991, 0.023837, 0.2384, -0.38713, -0.49621, -0.14846, 0.046201, 0.10325, 0.17374, 0.13763, 0.084989, -0.39688, 0.17632, 0.0
what, 0.45323, 0.059811, -0.10577, -0.333, 0.72359, -0.08717, -0.61053, -0.037695, -0.30945, 0.21805, -0.43605, 0.47318, -0.76866, -0.2713, 1.1042, 0.59141, 0.56962, -0.18678, 0.14867, -0.67292, -0.34672, 0.52284, 0.22959, -0.072014, 0.93967, -2.3985, -1.3238, 0.28698, 0.75509, -0.76522, 3.3425, 0.17233, -0.51803, -0.8297, -0.29333, -0.50076, -0.15228, 0.098973, 0.18146, -0.1742, -0.40666, 0.20348, -0.011788, 0.48252, 0.024598, 0.34064, -0.084724, 0.5324, -0.25103, 0.0
which, 0.90558, 0.054033, -0.024091, 0.08111, 0.08645, 0.65504, -0.34224, -0.76129, 0.10258, 0.059494, 0.30353, -0.10311, -0.28574, -0.35059, 0.23319, 0.27913, -0.0021905, 0.16015, -0.65622, -0.13339, 0.38494, -0.20867, 0.26137, -0.090254, -0.34935, -1.5398, -0.46352, 0.16734, -0.19253, -0.1979, 4.008, -0.24514, -0.15461, -0.2889, -0.049511, -0.29696, 0.2161, -0.15298, -0.12235, 0.071447, -0.11104, -0.15518, -0.026936, -0.067826, -0.56607, 0.20991, -0.40505, -0.12906, -0.18325, 0.0
their, 0.41519, 0.13167, -0.0569, -0.56765, 0.49924, 0.21288, -0.81949, 0.32257, -0.065374, -0.055513, 0.11837, 0.36933, -0.46424, -0.072383, 0.068214, 0.0014523, -0.07322, -0.65668, 0.11368, -0.91816, 0.029319, 0.38103, 0.34032, -0.21496, -0.26681, -1.6509, -0.71668, -0.41272, 0.48465, -0.62432, 4.1939, 1.4292, -0.45902, -0.51709, 0.2626, 0.51086, -0.23999, -0.06962, -0.4561, -0.48333, -0.39544, -0.53831, -0.070727, 0.54496, 0.2351, -0.18746, -0.2242, -0.11806, -0.34499, 0.0
news, -0.20825, 0.47786, 0.52196, 1.0587, -0.10045, -1.1269, -1.2581, -0.11041, -0.074125, -0.77976, -0.37942, -0.2486, -0.39224, 0.42972, 0.9806, 0.12668, -1.3772, -0.22793, -0.18497, 0.41014, 0.96781, 0.8916, 0.84685, 0.57416, 0.46455, -1.7287, -0.63918, 0.56256, -0.12651, 0.49711, 3.3326, 0.034399, 0.46149, -0.44826, -1.1945, -0.47593, -0.31927, -0.6442, 0.089735, 0.073952, 0.70755, 0.52948, -0.12034, -0.46779, 0.24722, 0.28045, -0.62632, 1.4458, 0.51045, 0.0
out, 0.32112, -0.69306, 0.47922, -0.54602, 0.28352, 0.20346, -0.98445, -0.14103, -0.13147, -0.085975, -0.49509, 0.00276, -1.1173, 0.33729, 0.61312, -0.06711, 0.3538, -0.35183, -0.58191, -0.69525, -0.025032, 0.61675, 0.78522, -0.19594, 0.26324, -1.8976, 0.14645, 0.48885, 0.61818, -1.012, 3.7285, 0.66615, -0.33364, 0.31896, -0.15174, 0.3098, 0.04967, 0.27144, 0.34595, -0.08185, -0.37469, 0.39981, 0.084925, 0.31237, -0.12677, 0.036322, -0.069533, -0.43547, -0.1108, 0.0
use, 0.36404, -0.16619, 0.28584, -0.17042, -0.42253, 0.43921, -0.2348, -0.89034, 0.063375, 0.37835, 0.41151, 0.72865, 0.72612, -0.081949, -0.18455, 0.58287, -0.055214, 0.19534, -0.022018, -1.2055, 0.47209, -0.53655, 0.17969, 0.056589, -0.19033, -1.7427, -0.19718, -0.44248, 0.85523, -0.51624, 3.7482, -0.094815, -1.1104, -0.73457, 0.36396, 0.62193, 0.35603, 0.14707, -0.42021, 0.16994, 0.74747, 0.14756, 0.41393, 0.80217, 0.58067, 0.10242, 0.1147, 0.40129, -0.086234, 0.0
any, 0.51292, 0.09032, 0.023552, 0.21438, 0.70226, 0.5623, 0.11839, 0.25641, -0.039706, 0.095389, -0.015477, 0.37808, -0.1616, -0.18322, 0.80726, 0.521, 0.40167, -0.51684, -0.056347, -0.95212, 0.042801, -0.082442, 0.23867, -0.10777, 0.12598, -2.033, -0.48642, -0.018917, 1.0034, -0.16553, 3.8562, 0.10825, -0.81231, -0.82064, 0.098151, -0.025282, 0.27985, -0.28044, -0.40594, -0.14185, 0.0028418, -0.046259, 0.093178, 0.9383, -0.039413, -0.35659, -0.33987, 1.1585, 0.29796, 0.0
there, 0.68491, 0.32385, -0.11592, -0.35925, 0.49889, 0.042541, -0.40153, -0.36793, -0.61441, -0.41148, -0.3482, -0.21952, -0.22393, -0.64966, 0.85443, 0.33582, 0.2931, 0.16552, -0.55082, -0.61277, -0.14768, 0.47551, 0.65877, -0.07103, 0.56147, -1.2651, -0.74117, 0.36365, 0.5623, -0.27365, 3.8506, 0.27645, -0.1009, -0.71568, 0.18511, -0.12312, 0.56631, -0.22377, -0.016831, 0.57539, -0.51761, 0.033823, 0.19643, 0.63498, -0.24866, 0.038716, -0.50559, 0.17874, -0.1693, 0.0
see, 0.31369, 0.73732, 0.27501, -0.51882, 0.39102, -0.84733, -0.22596, -0.3745, -0.56751, -0.10444, -0.07865, 0.50972, -0.44274, 0.038197, 0.759, 0.98204, 0.26128, -0.62279, -0.064897, -0.52966, -0.30045, -0.18522, 0.28722, 0.36005, 0.40381, -1.7122, -1.2329, 0.12507, 0.46661, -0.36031, 3.1632, 0.56363, -0.46641, -0.48497, -0.10749, -0.47382, 0.10153, -0.34646, 0.28584, -0.20812, -0.44613, 0.27223, 0.2287, 0.30833, 0.1775, 0.3363, 0.38842, -0.25642, 0.1355, 0.0
only, 0.24887, 0.21487, 0.22899, -0.12671, 0.63105, 0.51149, -0.4651, 0.068288, -0.30937, -0.0070085, 0.19937, -0.18019, -0.18827, -0.28697, 0.78777, 0.067418, 0.20876, -0.077169, -0.69009, -0.42171, -0.39751, -0.050562, 0.50292, 0.10793, 0.23047, -1.5503, -0.18474, -0.18316, 0.26182, -0.2971, 3.9005, 0.27993, -0.16575, -0.19005, 0.46649, -0.034911, 0.57901, 0.44878, -0.29949, -0.26163, -0.16132, 0.022983, 0.29275, 0.46456, -0.59639, 0.12681, -0.35771, 0.029972, -0.14917, 0.0
so, 0.60308, -0.32024, 0.088857, -0.55176, 0.53182, 0.047069, -0.36246, 0.0057018, -0.37665, 0.22534, -0.13534, 0.35988, -0.42518, 0.071324, 0.77065, 0.56712, 0.41226, 0.12451, 0.1423, -0.96535, -0.39053, 0.34199, 0.56969, 0.031635, 0.69465, -1.9216, -0.67118, 0.57971, 0.86088, -0.59105, 3.7787, 0.30431, -0.043103, -0.42398, -0.063915, -0.066822, 0.061983, 0.56332, -0.22335, -0.47386, -0.47021, 0.091714, 0.14778, 0.63805, -0.14356, -0.0022928, -0.315, -0.25187, -0.26879, 0.0
his, -0.033537, 0.47537, -0.68746, -0.72661, 0.84028, 0.64304, -0.75975, 0.63242, -0.54176, 0.11632, -0.20254, 0.63321, -1.2677, -0.17674, 0.35284, -0.55096, -0.65025, -0.3405, -0.31658, -0.077908, -0.11085, 0.97299, -0.016844, -0.73752, 0.47852, -2.7069, -0.42417, -0.053489, 0.018467, -0.11892, 3.3082, 0.17864, -0.50702, -0.22894, 0.24178, 0.5698, 0.097113, 0.95422, 0.0076093, -0.54154, 0.09828, 0.41533, -1.116, 0.0050954, -0.14975, -0.45133, -0.081188, -0.62173, -0.022628, 0.0
when, 0.27062, -0.36596, 0.097193, -0.50708, 0.37375, 0.16736, -0.94185, 0.54004, -0.66669, -0.24236, 0.25876, 0.28084, -0.86643, -0.068961, 0.90346, 0.40877, -0.39563, -0.25604, -1.0316, -0.26669, -0.080584, 0.40841, 0.55885, -0.18299, 0.46494, -2.2671, 0.14102, 0.19841, 0.5153, -0.27608, 3.3604, 0.15123, -0.36693, -0.28804, 0.076042, -0.076662, 0.21897, 0.39001, 0.38684, -0.16961, -0.33674, 0.37094, -0.45911, 6.6285E-4, -0.17797, 0.12467, -0.015418, -0.75256, -0.17335, 0.0
contact, 0.66391, 0.57138, 0.019764, 0.427, 0.2381, 0.086552, -0.42532, 0.4828, 0.21486, -0.71015, 0.70173, 0.45035, 0.16789, 0.27565, 0.16198, 0.46422, -0.74168, -0.84952, 0.055707, -0.25098, 0.029031, 0.78097, 0.73322, 0.65038, 0.24298, -1.2368, 0.57383, -0.37277, 0.58804, 0.020214, 2.6541, 0.096423, -0.54564, -0.60966, -0.25546, -0.14909, -0.23799, -0.23651, 0.16118, 0.52908, 0.90116, 0.3068, 0.64582, 0.60057, 0.62972, -0.29534, 0.26915, 0.094594, -0.026029, 0.0
here, 0.14094, 0.68201, -0.50406, 0.38316, 0.63427, -1.1851, -0.46932, 0.28639, -0.43216, -0.55399, -0.44542, -0.37547, -0.3705, -0.10563, 1.1606, 0.43494, 0.38033, 0.030184, -0.24547, -0.43203, -0.031259, 0.50174, 0.27714, 0.12505, 0.82877, -1.7273, -0.3644, 0.30344, -0.17817, -0.012443, 3.4775, 0.51806, -0.46432, -0.13342, -0.22624, -0.24472, 0.062998, 0.50663, -0.31938, 0.079926, -0.54474, 0.19452, 0.12387, -0.055269, 0.65444, 0.43451, -0.42384, 0.11082, 0.11009, 0.0
business, 0.023693, 0.13316, 0.023131, 0.49833, 0.026874, -0.43252, -1.1364, -0.82001, 0.22388, -0.032119, -0.069651, 0.39857, -0.58275, 0.095008, -0.023643, 0.23237, -0.42441, 0.65709, 0.57802, -0.51602, 1.8253, 0.12951, -0.61773, 0.39281, -0.35754, -1.6778, -0.45201, -0.47075, 0.19487, 0.35828, 3.6034, 0.32865, 0.47288, -0.33787, -0.46234, -0.51628, -1.3755, 0.70789, 0.4648, -0.16186, -0.0961, -0.28523, 0.30047, 0.50902, 0.081356, -0.015639, -0.51021, 0.34585, 0.24201, 0.0
who, -0.19461, -0.051277, 0.26445, -0.57399, 1.0236, 0.58923, -1.3399, 0.31032, -0.89433, -0.13192, 0.21305, 0.29171, -0.66079, 0.084125, 0.76578, -0.42393, 0.32445, 0.13603, -0.29987, -0.046415, -0.74811, 1.2134, 0.24988, 0.22846, 0.23546, -2.6054, 0.12491, -0.94028, -0.58308, -0.32325, 2.8419, 0.33474, -0.33902, -0.23434, 0.37735, 0.093804, -0.25969, 0.68889, 0.37689, -0.2186, -0.24244, 1.0029, 0.18607, 0.27486, 0.48089, -0.43533, -1.1012, -0.67103, -0.21652, 0.0
web, 0.68266, 0.22839, 1.1513, 0.89105, -0.23053, -0.61345, -1.5852, -1.5529, 0.81676, 0.39063, -0.50144, -0.051809, -0.070444, 0.3357, 0.50445, -0.23162, -0.59991, -0.13734, 0.61181, -0.35298, 0.50895, 0.14167, -0.089788, 1.3181, 0.23178, -0.99081, -0.622, -0.40228, -0.023127, -0.59567, 3.0022, -0.44353, -0.29758, -0.89958, -1.1009, 0.38237, -0.46765, -0.22752, -0.60751, -0.57451, 1.4464, -0.080568, -0.32007, 0.93964, 0.39809, -0.17221, 0.3183, 0.39888, 0.43165, 0.0
also, 0.352, 0.25323, -0.097659, 0.26108, 0.12976, 0.33684, -0.73076, -0.42641, -0.22795, -0.083619, 0.52963, 0.34644, -0.32824, -0.28667, 0.24876, 0.22053, 0.019356, -0.015447, -0.18319, -0.29729, 0.11739, -0.071214, 0.41086, 0.013912, -0.17424, -1.5839, -0.051961, -0.18115, -0.76375, -0.17817, 3.749, -0.045559, 0.10721, -0.51313, 0.25279, -0.051714, 0.31911, 0.28, -0.19937, 0.17819, 0.018623, 0.47641, -0.15655, -0.38287, 0.26989, -0.011186, -0.7244, 0.036514, -0.011489, 0.0
now, 0.40991, 0.081369, 0.29962, -0.2535, 0.30073, -0.23569, -0.89244, -0.232, -0.24374, -0.14191, 0.026541, -0.093562, -0.51718, -0.36123, 0.60513, 0.66266, 0.30449, 0.44857, -0.092027, -0.069213, -0.1058, 0.10899, 0.1033, 0.34372, -0.04186, -1.9213, -0.33361, 0.16119, 0.084769, -0.28993, 3.5443, 0.26021, -0.023478, -0.39401, 0.036919, -0.32256, -0.15009, 0.48977, 0.16311, -0.44252, -0.44062, -0.043155, 0.23357, 0.2823, -0.4349, 0.40295, -0.47853, -0.332, -0.3991, 0.0
help, 0.88189, -0.07336, 0.7171, -0.39262, 0.24097, -0.13752, -0.61264, 0.32193, 0.4621, 0.10509, 0.11496, 0.67571, 0.0030444, -0.13679, 0.052875, 0.47073, 0.58707, -0.30466, 0.71892, -0.37503, 0.1695, 0.29757, -0.22053, -0.27809, 0.29786, -1.7792, 0.14847, -1.1411, 0.38335, -0.65889, 3.718, 1.5077, -0.98004, -0.52614, -0.083689, 0.57144, -0.62119, -0.0444, 0.68299, -0.64181, -0.45596, -0.011288, 0.44917, -0.39481, 0.60444, 0.25558, -0.072523, 0.1774, -0.15583, 0.0
get, 0.1591, -0.21428, 0.63099, -0.5995, 0.31248, -0.16615, -0.90548, 0.45115, 0.051568, 0.2591, -0.32882, 0.48155, -0.34982, 0.12905, 1.0758, 0.4869, 0.5342, 0.059762, 0.2166, -1.1059, -0.25591, 0.57462, 0.54562, 0.31043, 0.37765, -2.0337, -0.22496, 0.18447, 0.82587, -1.1991, 3.6042, 1.1605, -0.59787, 0.13, 0.15678, 0.13166, 0.1851, 0.36308, 0.57538, -0.89593, -0.36366, 0.28397, 0.048614, 0.7878, -0.087311, -0.23394, -0.14237, 0.021215, -0.14219, 0.0
pm, 0.099233, 1.07, 0.3803, 0.93857, 0.49384, -0.50796, 0.4938, 0.56484, -1.7076, -1.4073, -0.8301, -0.7362, 0.56314, 0.75226, 0.86133, 0.50347, -1.307, 0.27437, -0.94767, 1.0605, 1.0728, 0.46235, 0.40822, 0.95895, 0.94332, -0.66879, 1.7519, -0.030067, 0.43747, 1.5924, 2.2895, 0.52324, -1.6884, 0.79523, -0.72973, -0.3434, 0.37356, -1.4511, 0.26664, -0.40999, 0.6533, 0.025033, -0.27984, -0.5638, 0.067134, 1.3246, 0.31583, 0.69912, 1.2508, 0.34175
view, 0.56616, 0.67167, -0.19278, -0.37824, 0.6459, -0.4243, -0.38606, -0.80468, -0.34442, 0.1913, -0.48999, -0.21038, -0.016231, -0.017078, -0.4217, 0.55147, 0.41608, -0.61066, 0.035416, -0.61576, -0.097599, 0.51837, -0.47337, -0.071652, 0.5492, -1.3355, -0.7694, 0.5427, 0.0070481, 0.086856, 2.8757, -0.40083, -0.10879, -1.3435, -0.38977, -0.83612, -0.31908, -0.045061, -0.91621, -0.36012, 0.12146, -0.1824, 0.19599, 0.57707, -0.28109, 0.064966, 0.0183, 0.097139, 0.19157, 0.0
online, 0.2527, -0.12377, 0.69693, 0.84403, -0.076794, -0.69527, -1.7083, -1.1442, 0.99226, 0.73189, -0.23873, 0.042767, -0.12721, -0.17623, 1.0318, -0.29916, -0.89973, -0.34034, 0.35788, -0.16628, 1.5223, 0.043262, -0.062244, 1.5705, -0.047826, -0.78148, -0.64246, -1.0461, 0.017161, -0.4126, 3.0928, 0.0060965, 0.25235, -0.87606, -0.94997, -0.061193, -0.57897, -0.18086, -0.65252, -0.72528, 1.2922, -0.56799, -0.56722, 1.3559, 0.17698, -0.29144, 0.29835, 0.4849, 0.21059, 0.54453
c, -0.48882, 0.48228, 0.45726, 0.89723, 0.84066, 0.25832, 0.587, -1.1499, 0.15777, 0.54993, 0.76083, 0.89797, -0.41365, -0.37741, -0.43394, 0.48954, -0.12724, -0.62417, -1.3724, -0.14327, 0.0040979, 0.35776, 1.3698, 0.2507, -0.41694, 0.23011, 1.0733, -0.68359, -0.27213, 0.43046, 2.7213, -0.35617, 0.58463, 0.94392, 1.2077, -1.0876, 1.0879, -0.12732, 0.52957, 0.48666, 0.91474, 0.4191, 0.23457, 0.30505, -0.63742, 1.001, 0.20878, -0.51351, 0.38353, 0.0
e, 0.73833, 0.65451, 1.0873, 0.86066, -0.4834, -0.9825, -0.1328, -0.54704, 0.35356, 0.24776, -0.55684, 0.76911, -0.22341, -0.97246, 0.10125, -1.0475, -1.2904, -0.65822, 0.48172, -0.3128, -0.048045, -0.21534, 1.1261, 1.1538, 0.14075, -0.94391, -0.31116, -0.42186, -0.099165, -0.78428, 2.7546, -0.24284, -0.17702, -0.081995, -0.54023, -0.62769, 0.014979, -0.35867, 0.38916, 0.25102, 2.0597, 0.37733, 0.028691, 0.14071, 0.1621, 0.10083, 0.27499, -0.16797, 0.65622, 0.0
first, -0.14168, 0.41108, -0.31227, 0.16633, 0.26124, 0.45708, -1.2001, 0.014923, -0.22779, -0.16937, 0.34633, -0.12419, -0.65711, 0.29226, 0.62407, -0.57916, -0.33947, -0.22046, -1.4832, 0.28958, 0.081396, -0.21696, 0.0056613, -0.054199, 0.098504, -1.5874, -0.22867, -0.62957, -0.39542, -0.080841, 3.5949, -0.16872, -0.39024, 0.026912, 0.52646, -0.022844, 0.63289, 0.62702, -0.22171, -0.45045, -0.14998, -0.27723, -0.46658, -0.44268, -0.43691, 0.38455, 0.1369, -0.25424, 0.017821, 0.0
am, 0.34664, 0.39805, 0.4897, -0.51421, 0.54574, -1.2005, 0.32107, 0.74004, -1.4979, -0.19651, -0.12631, -0.37703, -0.62569, 0.038792, 1.0579, 0.77199, -0.18589, 1.3032, -0.72128, 0.40231, 0.066442, 1.2315, 0.93956, 1.3903, 1.5334, -1.473, -0.34997, 0.31562, 0.90691, 0.45498, 2.5481, 0.1641, -0.607, 0.27061, -0.79072, -1.146, 0.91795, -0.11797, 0.23526, -0.12659, 0.66527, -0.91816, 0.10048, 0.70457, -0.21777, 0.52479, -0.54452, 0.086576, 0.34037, 0.0
been, 0.92884, -0.72457, 0.068095, -0.3816, -0.038686, 0.22314, -1.1041, 0.0084314, -0.26638, -0.057147, 0.33383, -0.02368, -0.7689, -0.17933, 0.84499, 0.28781, -0.12754, 0.11154, -0.34022, -0.18687, -0.28446, 0.32557, 0.87015, -0.21355, -0.094175, -2.0216, -0.2176, 0.45054, -0.14068, 0.080753, 3.7849, -0.4107, 0.33195, -0.87998, 0.17309, 0.14065, 0.22707, 0.485, -0.51256, -0.021742, -0.69401, 0.145, 0.0082681, 0.38385, 0.16011, -0.35487, -1.1284, 0.047085, -0.32297, 0.0
would, 0.7619, -0.29773, 0.51396, -0.13303, 0.24156, 0.066799, -0.54084, 0.2071, -0.28225, -0.11638, 0.21666, 0.54908, -0.36744, -0.10543, 0.81567, 1.1743, 0.56055, -0.3345, 0.099767, -0.87465, 0.12229, -0.18532, 0.086783, -0.36343, 0.008002, -2.2268, -0.20079, -0.10313, 0.24318, -0.39819, 3.7136, 0.59088, -1.1013, -0.25292, 0.0057067, -0.60475, 0.35965, -0.059581, -0.029059, -0.3989, -0.52631, 0.12436, 0.13609, 0.12699, -0.23032, -0.044567, -0.6545, 0.43088, -0.22768, 0.0
how, 0.68938, -0.10644, 0.17083, -0.37583, 0.7517, 7.8149E-4, -0.53102, -0.19903, -0.14419, 0.12748, -0.28038, 0.70723, -0.541, 0.19625, 0.96635, 0.60519, 0.40918, -0.031612, 0.539, -0.87086, -0.20912, 0.56853, 0.65983, 0.14583, 1.0112, -2.0736, -1.1242, 5.9662E-4, 0.70332, -0.82608, 3.4445, 0.32984, -0.35324, -1.0335, -0.14753, -0.14874, -0.41246, 0.33489, 0.19841, -0.25478, -0.47193, 0.066701, 0.32777, 0.68781, 0.36428, 0.21522, 0.16494, 0.41761, -0.22504, 0.0
were, 0.73363, -0.74815, 0.45913, -0.56041, 0.091855, 0.33015, -1.2034, -0.15565, -1.1205, -0.5938, 0.23299, -0.46278, -0.34786, -0.47901, 0.57621, -0.16053, -0.26457, -0.13732, -0.91878, -0.65339, 0.05884, 0.61553, 1.2607, -0.39821, -0.26056, -1.0127, -0.38517, -0.096929, -0.11701, -0.48536, 3.6902, 0.30744, 0.50713, -0.6537, 0.80491, 0.23672, 0.61769, 0.030195, -0.57645, 0.60467, -0.63949, -0.11373, 0.84984, 0.41409, 0.083774, -0.28737, -1.4735, -0.20095, -0.17246, 0.0
me, -0.14525, 0.31265, 0.15184, -0.63708, 0.63553, -0.50295, -0.23214, 0.52892, -0.58629, 0.53935, -0.3055, 1.0357, -0.77989, -0.19387, 1.2215, 0.24521, 0.26144, 0.22439, 0.15584, -0.79146, -0.65262, 1.3211, 0.76618, 0.38234, 1.4453, -2.2643, -1.1505, 0.50373, 1.2651, -1.5903, 3.0518, 0.84118, -0.69543, 0.29985, -0.49151, -0.22312, 0.59528, -0.076347, 0.52358, -0.50134, 0.22483, 0.01546, -0.088005, 0.21282, 0.28545, -0.15976, -0.16777, -0.50895, 0.14322, 0.0
